duration_minutes,duration_seasons,type,title,date_added,release_year,rating,description,show_id,cast,director,country,listed_in,year_added,month_added
95,0,Movie,Yeh Hai Bakrapur,2018-11-01,2014.0,TV-14,"A poor family’s goat suddenly acquires divine status, sparking a widespread frenzy as everyone clamors to benefit from its unexpected celebrity.",81024728.0,"Amit Sial, Suruchi Aulakh, Yoshika Verma, Anshuman Jha, Asif Basra",Not Available,India,"Comedies, Dramas, Independent Movies",2018,11
104,0,Movie,Zokkomon,2018-11-01,2011.0,PG,"When his cruel uncle abandons him, a young orphan learns to access the untapped superpowers that have been waiting within him all along.",70185141.0,"Darsheel Safary, Sheeba Chaddha, Aayam Mehta, S.M. Zaheer, Anupam Kher, Manjari Fadnis, Tinnu Anand, Gargi Datar, Jai Vyas",Satyajit Bhatkal,India,"Children & Family Movies, Dramas",2018,11
103,0,Movie,6-5=2,2017-11-01,2014.0,TV-MA,"Six friends decide to undertake a grueling mountain trek, only to find that the difficulties in store for them are not merely physical.",80201826.0,"Prashantt Guptha, Niharica Raizada, Darshan Machamada, Ashrut Jain, Gaurav Paswala, Gaurav Kothari, Disha Kapoor",Bharat Jain,India,"Horror Movies, International Movies, Thrillers",2017,11
141,0,Movie,Bandie,2017-11-01,1978.0,TV-14,"Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her.",80158388.0,"Uttam Kumar, Amjad Khan, Indrani Mukherjee, Helen, Sulakshana Pandit, Utpal Dutt, Bindu, Padma Khanna, Iftekhar",Alo Sarkar,India,"Action & Adventure, Dramas, International Movies",2017,11
115,0,Movie,Beiimaan Love,2017-11-01,2016.0,TV-MA,"After having her heart broken by a man who seduced her at a party, a young, ambitious woman concocts a scheme to get revenge.",80203778.0,"Sunny Leone, Yuvraj Siddharth Singh, Ziesha Nancy, Rajneesh Duggal, Rajeev Verma, Daniel Weber",Rajeev Chaudhari,India,"Dramas, International Movies, Romantic Movies",2017,11
120,0,Movie,Coffee with D,2017-11-01,2017.0,TV-PG,Low TV ratings drive a well-known journalist to concoct a plan to interview a notorious underworld figure who is also a suspected terrorist.,80201820.0,"Sunil Grover, Pankaj Tripathi, Vinod Ramani, Rajesh Sharma, Zakir Hussain, Anjana Sukhani, Dipannita Sharma, Guru Singh",Vishal Mishra,India,"Comedies, Independent Movies, International Movies",2017,11
104,0,Movie,Getaway Plan,2017-11-01,2016.0,TV-MA,Professional burglar and blowtorch expert Víctor is recruited by the Russian mafia to break into a vault as part of an elaborate bank heist.,80103312.0,"Alain Hernández, Luis Tosar, Jaroslaw Bielski, Florin Opritescu, Javier Gutiérrez, Alba Galocha, Itziar Atienza, Peter Nikolas",Iñaki Dorronsoro,Spain,"International Movies, Thrillers",2017,11
22,0,Movie,Golden Time,2017-11-01,2013.0,TV-Y,"In the 1980s, a recently discarded television set from the 1960s refuses to accept its fate and tries to break out of the junkyard.",80205563.0,Not Available,Takuya Inaba,Japan,"International Movies, Sci-Fi & Fantasy",2017,11
97,0,Movie,Hajwala: The Missing Engine,2017-11-01,2016.0,TV-PG,A competitive streetcar racer's obsession with winning drive him to develop a vehicle with an innovative engine that's never been used before.,80202605.0,"Yasser Al Jarraf, Ali Almarzouqi, Yousef Almahmodi, Majed Aldheeb, Haleem Aljabri, Anwar Aljabri, Omar Aljabri, Reem Ali","Ali Bin Matar, Ibrahim Bin Mohamed",United Arab Emirates,"Action & Adventure, Dramas, International Movies",2017,11
54,0,Movie,Hitler's Steel Beast,2017-11-01,2017.0,TV-14,"Trace the history of Hitler's armored private train, a 15-car mobile headquarters boasting state-of-the-art communications and anti-aircraft cannons.",80208211.0,Not Available,Daniel Ablin,France,"Documentaries, International Movies",2017,11
120,0,Movie,Kacche Dhaagey,2017-11-01,2016.0,TV-14,"While visiting India for her cousin's wedding, a Canadian girl develops strong feelings for a boy from a lower caste.",80203791.0,"Yograj Singh, Jagpal Singh Chahal, Janak Joshi, Jyoti Sharma, Nitu Pandher, Deep Mandian, Shreya Chawla, Karan Vinayak",Buta Singh,India,"Dramas, International Movies, Romantic Movies",2017,11
132,0,Movie,Kis Kisko Pyaar Karoon,2017-11-01,2015.0,TV-PG,"A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend.",80079229.0,"Kapil Sharma, Supriya Pathak, Manjari Fadnis, Manoj Joshi, Jamie Lever, Arbaaz Khan, Varun Sharma, Sharat Saxena, Simran Kaur Mundi, Elli Avram","Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,"Comedies, International Movies",2017,11
135,0,Movie,Moor,2017-11-01,2015.0,TV-14,"A railway stationmaster tries to cope with his wife's death, his estrangement from his son and the corrupt world in which he lives.",80080145.0,"Hameed Sheikh, Shabbir Rana, Ayaz Samoo, Sultan Hussain, Samiya Mumtaz, Shaz Khan, Abdul Qadir, Nayyar Ejaz, Sonia Hussain",Jami,"Pakistan, United States","Dramas, Independent Movies, International Movies",2017,11
0,1,TV Show,My Life My Story,2017-11-01,2017.0,TV-PG,"Host RJ Anmol conducts in-depth interviews with prominent Indian celebrities, who share the stories that lie behind their successes and failures.",80198850.0,RJ Anmol,Not Available,Not Available,"International TV Shows, Stand-Up Comedy & Talk Shows",2017,11
87,0,Movie,One Heart: The A.R. Rahman Concert Film,2017-11-01,2017.0,TV-G,"In this concert film, Indian musical maestro A.R. Rahman performs 15 of his most popular songs and reveals himself through interviews and clips.",80216270.0,A.R. Rahman,Not Available,India,"Documentaries, International Movies, Music & Musicals",2017,11
82,0,Movie,Pettersson and Findus 2,2017-11-01,2016.0,TV-G,"Christmas is just around the corner, but Pettersson and Findus are worried the snowy weather (and lack of a tree) may keep them from celebrating.",80157797.0,"Stefan Kurt, Marianne Sägebrecht, Max Herbrechter",Ali Samadi Ahadi,Germany,"Children & Family Movies, Comedies",2017,11
158,0,Movie,Punjab 1984,2017-11-01,2014.0,TV-14,"During a time of political turmoil, a mother goes on a journey in search of her missing son, who has been misjudged and labeled a terrorist.",80032364.0,"Diljit Dosanjh, Rana Ranbir, Manav Vij, Vishwas Kini, Kiron Kher, Sonam Bajwa, Pavan Malhotra, Vansh Bhardwaj",Anurag Singh,"Canada, India","Dramas, International Movies",2017,11
107,0,Movie,Rivaaz,2017-11-01,2011.0,TV-MA,"In a village where girls are auctioned off rather than married, a man falls in love with a girl who is about to face the bidders.",80203786.0,"Deepti Naval, Ritisha Vijayvargya, Sayaji Shinde, Manoj Biddvai, Vijay Raaz, Meghna Naidu, Saadhika Randhawa, Reema Lagoo",Ashok Nanda,India,"Dramas, Independent Movies, International Movies",2017,11
122,0,Movie,Romeo Ranjha,2017-11-01,2014.0,TV-14,"Two common boys travel from India to Thailand to find success and money, enjoying their friendship and finding ways to cheat the cheats.",80032097.0,"Jazzy B, Rana Ranbir, Rana Jung Bahadur, Yograj Singh, Garry Sandhu, Monica Bedi, Parul Gulati, Sanga Jagir",Navaniat Singh,"India, Canada","Action & Adventure, Comedies, Music & Musicals",2017,11
62,0,Movie,Roots,2017-11-01,2016.0,TV-PG,This documentary explores the rich heritage of Indian classical music and the reasons behind its modern decline in popularity.,80216268.0,Not Available,Shweta Basu Prasad,Not Available,"Documentaries, International Movies, Music & Musicals",2017,11
95,0,Movie,Savage Dog,2017-11-01,2017.0,TV-MA,A former professional boxer serving time in a brutal labor camp must fight incredible odds to gain his freedom and avenge an act of violence.,80156684.0,"Scott Adkins, Charles Fathy, Keith David, Matthew Marsden, Juju Chan, Marko Zaror, Vladimir Kulich, Luke Massy",Jesse V. Johnson,United States,"Action & Adventure, Independent Movies",2017,11
0,1,TV Show,Stranger,2017-11-01,2017.0,TV-MA,"With the help of a gutsy female detective, a prosecutor who has lost the ability to feel empathy tackles a murder case amid political corruption.",80187302.0,"Seung-woo Cho, Jae-myung Yoo, Hye-sun Shin, Doona Bae, Joon-hyuk Lee, Kyeong-yeong Lee",Not Available,South Korea,"Crime TV Shows, International TV Shows, Korean TV Shows",2017,11
98,0,Movie,The Bittersweet,2017-11-01,2017.0,TV-14,"As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood.",80174727.0,"Min-ho Lee, Zhu Xuan",D Ho,China,"Action & Adventure, Dramas, International Movies",2017,11
0,1,TV Show,The Family Court,2017-11-01,2010.0,TV-MA,Five lawyers from different firms develop a strong bond of friendship that is occasionally tested by their court cases and growing romantic feelings.,80157276.0,"Tay Ping Hui, Eelyn Kok, Ann Kok, Hong Hui Fang, Qi Yu Wu, Chris Tong, Yao Wenlong",Not Available,Not Available,"International TV Shows, TV Dramas",2017,11
0,1,TV Show,The Golden Path,2017-11-01,2007.0,TV-14,"A single mother of five struggles for decades to forge a successful business empire, only to see her family descend into animosity and betrayal.",80157297.0,"Li Nanxing, Joanne Peh, Huang Wenyong, Felicia Chin, Chen Liping, Chew Chor Meng, Tay Ping Hui, Alan Tern",Not Available,Not Available,"International TV Shows, TV Dramas",2017,11
0,1,TV Show,The Little Nyonya,2017-11-01,2009.0,TV-14,"An orphaned Chinese woman in Singapore refuses to yield to her lowly station in life, setting her family on a tumultuous course for generations.",80157566.0,"Jeanette Aw, Zen Chong, Eelyn Kok, Joanne Peh, Qi Yu Wu, Pierre Png, Dai Xiangyu, Xiang Yun, Yao Wenlong",Not Available,Not Available,"International TV Shows, TV Dramas",2017,11
0,1,TV Show,The Truth,2017-11-01,2008.0,TV-14,"A devious businessman covets his partner's priceless treasure map, while a related murder case calls into question some biological family ties.",80157488.0,"Tay Ping Hui, Zhu Houren, Richard Low, Joanne Peh, Shaun Chen, Rebecca Lim",Not Available,Not Available,"Crime TV Shows, International TV Shows, TV Action & Adventure",2017,11
0,1,TV Show,Together,2017-11-01,2009.0,TV-MA,"Spanning 30 years, a group of dedicated and diverse friends experiences happiness and hardship in a newly independent Singapore.",80157714.0,"Jeanette Aw, Zheng Geping, Zhou Ying, Aileen Tan, Dai Xiangyu, Elvin Ng, Eelyn Kok, Hong Hui Fang, Zhang Zhenhuan",Not Available,Singapore,"International TV Shows, TV Dramas",2017,11
113,0,Movie,Trip to Bhangarh: Asia's Most Haunted Place,2017-11-01,2014.0,TV-MA,"To amuse themselves, six college friends decide to pay a visit to a fortress believed by some to be the most haunted place in Asia.",80201827.0,"Manish Chaudhary, Rohit Chaudhury, Poonam Pandey, Vikram Kochhar, Suzanna Mukherjee, Piyush Raina, Rachit Behl",Jitender Pawar,India,"International Movies, Thrillers",2017,11
94,0,Movie,Undercover Grandpa,2017-11-01,2016.0,PG-13,"Jake's date with his dream girl takes a turn when she disappears, and Jake's grandpa – a former intelligence officer – sets out to find her.",80179288.0,"James Caan, Paul Sorvino, Lawrence Dane, Kenneth Welsh, Jessica Walter, Louis Gossett Jr., Dylan Everett, Paul Braunstein, Greta Onieogou",Erik Canuel,Canada,"Action & Adventure, Children & Family Movies, Comedies",2017,11
120,0,Movie,Waarrior Savitri,2017-11-01,2016.0,TV-14,"In a modern adaptation of a mythological tale, a devoted wife is willing to do whatever it takes to rescue her husband from the clutches of death.",80203780.0,"Niharica Raizada, Gulshan Grover, Ron Smoorenburg, Tim Man, Rajat Barmecha, Lucy Pinder, Om Puri, KaramVeer Chaudhary",Param Gill,India,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2017,11
92,0,Movie,Warehoused,2017-11-01,2015.0,TV-14,A soon-to-be-retiring Mr. Lino teaches 20-something Nin the strict rules of his new warehouse job in this dramedy about the absurdities of work life.,80216215.0,"José Carlos Ruiz, Hoze Meléndez",Jack Zagha Kababie,Mexico,"Comedies, Dramas, International Movies",2017,11
132,0,Movie,Yaara O Dildaara,2017-11-01,2011.0,TV-14,The patriarch of a wealthy family with one industrious son and one who's a playboy arranges for the marriage of one to the woman the other loves.,80211371.0,"Harbhajan Mann, Jonita, Gurpreet Grewal, Gurpreet Ghuggi, Tulip Joshi, Kabir Bedi, Gulzar Chahal, Neena Cheema, Sunita Dhir",Ksshitij Chaudhary,India,"Dramas, International Movies, Music & Musicals",2017,11
59,0,Movie,A Grand Night In: The Story of Aardman,2016-11-01,2015.0,TV-PG,"Aardman Animations icons Wallace & Gromit, Morph and more join fans and collaborators for a retrospective celebrating the studio's 40th anniversary.",80144358.0,Julie Walters,Richard Mears,United Kingdom,Documentaries,2016,11
0,1,TV Show,Inborn Pair,2016-11-01,2011.0,TV-14,"Betrothed while in utero, a resort group president enters into an arranged marriage with a legal assistant. Despite their bickering, love blooms.",80111881.0,"Annie Chen, Jennifer Hong, Chris Wang, Hsieh Kun Da, Puff Kuo",Not Available,Taiwan,"International TV Shows, Romantic TV Shows, TV Comedies",2016,11
0,1,TV Show,Just You,2016-11-01,2013.0,TV-14,"When her uptight new boss and landlord starts a war on office romances, plucky Liang-liang quickly starts looking for ways to get him to lighten up.",80112186.0,"Aaron Yan, Lyla Lin, Lin Yu-pin, Puff Kuo, Katherine Wang, Dean Fujioka",Not Available,Taiwan,"International TV Shows, Romantic TV Shows, TV Comedies",2016,11
0,1,TV Show,Love Around,2016-11-01,2013.0,TV-14,"After a chance meeting at a ballpark, the kind son of a former gangster tries to help an outgoing radio DJ get over her recent heartbreak.",80112079.0,"George Hu, Tan Ai-Chen, Wang Chuan, Jian Chang, Annie Chen, Mandy Tao, Jack Lee",Not Available,Taiwan,"International TV Shows, Romantic TV Shows, TV Comedies",2016,11
0,1,TV Show,Love Family,2016-11-01,2013.0,TV-14,A wealthy heir's search for a nameless childhood sweetheart leads him to an inn run by a family with three sisters. But which one is his true love?,80112077.0,"Chris Wang, Yin Fu, Meng-sheng Shen, Rabbit Yang, Serena Fang, Jack Lee, Amanda Chou",Not Available,Taiwan,"International TV Shows, Romantic TV Shows, TV Comedies",2016,11
0,1,TV Show,Love Me or Leave Me,2016-11-01,2012.0,TV-14,"When a marriage-phobic woman hires a seductress to test how faithful her eager-to-wed boyfriend is, her plan takes an unexpected turn.",80112075.0,"Ann Hsu, Albee Huang, Chris Wang, Alan Kuo, K'ang-i Lee",Not Available,Taiwan,"International TV Shows, Romantic TV Shows, TV Comedies",2016,11
0,1,TV Show,Love Now,2016-11-01,2012.0,TV-14,"When her loved ones cook up a morbid plan to make her take time off from work, Yang Yiru goes on a vacation, truly believing she has terminal cancer.",70303291.0,"Annie Chen, Harry Chang, Mandy Wei, Esther Yang, George Hu, Bobby Dou, Vivi Lee",Not Available,Taiwan,"International TV Shows, Romantic TV Shows, TV Comedies",2016,11
91,0,Movie,Norman Lear: Just Another Version of You,2016-11-01,2016.0,NR,"This documentary turns the spotlight on the man behind the iconic ""All in the Family,"" with comments from friends, family and famous collaborators.",80097360.0,"Norman Lear, Russell Simmons, Rob Reiner, Louise Lasser, George Clooney, Bill Moyers, John Amos, Jon Stewart, Amy Poehler","Heidi Ewing, Rachel Grady",United States,Documentaries,2016,11
44,0,Movie,Santa Pac's Merry Berry Day,2016-11-01,2016.0,TV-Y7,Pac aims to keep Berry Day the happiest day ever by unraveling a curious mystery about his parents and thwarting Betrayus's plan to capture Santa Pac.,80006168.0,"Erin Mathews, Ian James Corlett, Lee Tockar, Brian Drummond, Sam Vincent, Andrea Libman, Ashleigh Ball, Matt Hill, Richard Newman",Moto Sakakibara,Not Available,Movies,2016,11
107,0,Movie,Spanish Affair 2,2016-11-01,2015.0,NR,Spanish provincialism is put into the spotlight as a man from the Basque Country embarks on a mission to keep his daughter from marrying a Catalan.,80093212.0,"Dani Rovira, Belén Cuesta, Rosa María Sardà, Berto Romero, Josep Maria Riera, Clara Lago, Karra Elejalde, Carmen Machi, Alfonso Sánchez, Alberto López",Emilio Martínez Lázaro,Spain,"Comedies, International Movies, Romantic Movies",2016,11
101,0,Movie,The Interview,2016-11-01,1998.0,NR,"When a man who's seemingly lost everything is grabbed by police for questioning, it starts a twisted cat-and-mouse game between him and a detective.",60000545.0,"Hugo Weaving, Michael Caton, Peter McCauley, Tony Martin, Aaron Jeffery, Paul Sonkkila",Craig Monahan,Australia,"Cult Movies, Dramas, Thrillers",2016,11
93,0,Movie,The Last Days of Chez Nous,2016-11-01,1992.0,R,Successful writer Beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.,80025702.0,"Lisa Harrow, Kiri Paramore, Bill Hunter, Bruno Ganz, Kerry Fox, Miranda Otto",Gillian Armstrong,Australia,"Classic Movies, Dramas",2016,11
